query_id,original_query,optimized_query,predicted_time,alt_1_query,alt_1_score,execution_time,planning_time,total_rows,total_loops,node_types,max_depth,has_seq_scan,has_sort,has_index_scan,workers_launched,delta_predicted_vs_actual
query6.34,"-- using 34 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < date '1995-01-01' + interval '1' year
	and l_discount between 0.02 - 0.01 and 0.02 + 0.01
	and l_quantity < 24;
",-- using 34 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.9204597,-- using 34 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.9204597,385.076,0.365,11539,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,379.15554030000004
query6.39,"-- using 39 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1997-01-01'
	and l_shipdate < date '1997-01-01' + interval '1' year
	and l_discount between 0.05 - 0.01 and 0.05 + 0.01
	and l_quantity < 24;
",-- using 39 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.05 - 0.01 and 0.05 + 0.01 and l_quantity < 24;,5.276712,-- using 39 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.05 - 0.01 and 0.05 + 0.01 and l_quantity < 24;,5.276712,189.929,0.405,5641,6,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,1,184.652288
query6.41,"-- using 41 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1997-01-01'
	and l_shipdate < date '1997-01-01' + interval '1' year
	and l_discount between 0.08 - 0.01 and 0.08 + 0.01
	and l_quantity < 25;
",-- using 41 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.08 - 0.01 and 0.08 + 0.01 and l_quantity < 25;,4.810446,-- using 41 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.08 - 0.01 and 0.08 + 0.01 and l_quantity < 25;,4.810446,115.25,0.3,3962,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,110.439554
query6.4,"-- using 4 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.07 - 0.01 and 0.07 + 0.01
	and l_quantity < 25;
",-- using 4 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.07 - 0.01 and 0.07 + 0.01 and l_quantity < 25;,5.5647745,-- using 4 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.07 - 0.01 and 0.07 + 0.01 and l_quantity < 25;,5.5647745,299.65,0.406,11678,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,294.0852255
query6.40,"-- using 40 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1997-01-01'
	and l_shipdate < date '1997-01-01' + interval '1' year
	and l_discount between 0.03 - 0.01 and 0.03 + 0.01
	and l_quantity < 24;
",-- using 40 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.03 - 0.01 and 0.03 + 0.01 and l_quantity < 24;,5.834564,-- using 40 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.03 - 0.01 and 0.03 + 0.01 and l_quantity < 24;,5.834564,364.442,0.349,11229,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,358.607436
query6.38,"-- using 38 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1996-01-01'
	and l_shipdate < date '1996-01-01' + interval '1' year
	and l_discount between 0.08 - 0.01 and 0.08 + 0.01
	and l_quantity < 25;
",-- using 38 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.08 - 0.01 and 0.08 + 0.01 and l_quantity < 25;,5.85331,-- using 38 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.08 - 0.01 and 0.08 + 0.01 and l_quantity < 25;,5.85331,363.6,0.365,11893,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,357.74669
query6.42,"-- using 42 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1997-01-01'
	and l_shipdate < date '1997-01-01' + interval '1' year
	and l_discount between 0.06 - 0.01 and 0.06 + 0.01
	and l_quantity < 25;
",-- using 42 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,5.231175,-- using 42 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,5.231175,187.085,0.293,3948,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,181.853825
query6.43,"-- using 43 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.03 - 0.01 and 0.03 + 0.01
	and l_quantity < 24;
",-- using 43 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.03 - 0.01 and 0.03 + 0.01 and l_quantity < 24;,5.2392383,-- using 43 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.03 - 0.01 and 0.03 + 0.01 and l_quantity < 24;,5.2392383,187.293,0.299,3682,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,182.0537617
query6.44,"-- using 44 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.08 - 0.01 and 0.08 + 0.01
	and l_quantity < 25;
",-- using 44 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.08 - 0.01 and 0.08 + 0.01 and l_quantity < 25;,5.2349176,-- using 44 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.08 - 0.01 and 0.08 + 0.01 and l_quantity < 25;,5.2349176,186.315,0.431,5840,6,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,1,181.0800824
query6.45,"-- using 45 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.06 - 0.01 and 0.06 + 0.01
	and l_quantity < 25;
",-- using 45 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,4.8308096,-- using 45 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,4.8308096,120.972,0.516,3888,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,116.1411904
query6.46,"-- using 46 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.03 - 0.01 and 0.03 + 0.01
	and l_quantity < 24;
",-- using 46 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.03 - 0.01 and 0.03 + 0.01 and l_quantity < 24;,4.9287653,-- using 46 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.03 - 0.01 and 0.03 + 0.01 and l_quantity < 24;,4.9287653,130.925,0.415,3682,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,125.99623470000002
query6.48,"-- using 48 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1994-01-01'
	and l_shipdate < date '1994-01-01' + interval '1' year
	and l_discount between 0.06 - 0.01 and 0.06 + 0.01
	and l_quantity < 25;
",-- using 48 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,4.896323,-- using 48 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,4.896323,127.719,0.429,4054,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,122.822677
query6.49,"-- using 49 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1994-01-01'
	and l_shipdate < date '1994-01-01' + interval '1' year
	and l_discount between 0.04 - 0.01 and 0.04 + 0.01
	and l_quantity < 24;
",-- using 49 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,4.9506187,-- using 49 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,4.9506187,140.609,0.319,5745,6,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,1,135.6583813
query6.51,"-- using 51 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1994-01-01'
	and l_shipdate < date '1994-01-01' + interval '1' year
	and l_discount between 0.06 - 0.01 and 0.06 + 0.01
	and l_quantity < 25;
",-- using 51 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,4.849075,-- using 51 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,4.849075,124.511,0.372,4054,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,119.661925
